location,latitude,longitude

42,"Maricopa, AZ",33.0581063,-112.0476423

43,"Gunlock, KY",37.547597,-82.9259979

44,"Weymouth, MA",42.2180724,-70.94103559999999

45,"Scottsdale, AZ",33.4941704,-111.9260519

46,"Hemet, CA"

47,"Chapeno, TX",26.534403,-99.154991

48,"St. Louis, MO",38.6270025,-90.19940419999999

49,"Derry, NH",42.8806437,-71.3273346

50,"Sierra Blanca, TX",31.1745732,-105.3571764

51,"Longview, TX",32.5007037,-94.74048909999999

52,"Austin, TX"

53,"Fort Lauderdale, FL",26.1224386,-80.13731740000001

54,"Levelland, TX",33.5873164,-102.37796

55,"Rexburg, ID",43.8231096,-111.7924237

56,"Baltimore, MD",39.2903848,-76.6121893

57,"Pueblo, CO",38.2544472,-104.6091409

58,"Winslow, NJ",39.6573556,-74.8623203

59,"Denver, CO",39.7392358,-104.990251

60,"New Hope, MN",45.0380201,-93.3866185

61,"Tahoka, TX",33.1667601,-101.7937669

62,"Wasco, CA",35.5941238,-119.3409457

63,"Phoenix, AZ"

64,"Morenci, AZ",33.0508859,-109.3280282

65,"Omaha, NE",41.2565369,-95.9345034

66,"Sunset, TX",33.4520535,-97.76669989999999

67,"Rosenberg, TX",29.5571825,-95.80856229999999

68,"Stillwater, OK"

69,"Wyoming, MI",42.9133602,-85.7053085

70,"Billings, MT",45.7832856,-108.5006904

71,"Houston, TX",29.7604267,-95.3698028

72,"Randallstown, MD",39.3673278,-76.79525249999999

73,"Bay City, MI",43.5944677,-83.8888647

74,"Hummelstown, PA",40.2653681,-76.7083033

75,"Apple Valley, CA",34.5008311,-117.1858759

76,"Emeryville, CA",37.8395028,-122.2892278

77,"Antioch, CA",38.0049214,-121.805789

78,"Douglas, GA",31.5088073,-82.8498654

79,"Tallahassee, FL",30.4382559,-84.28073289999999

80,"Orlando, FL",28.5383355,-81.3792365

81,"Tempe, AZ"

82,"Lorena, TX",31.3865592,-97.21555959999999

83,"Memphis, TN",35.1495343,-90.0489801

84,"Chino, CA",34.0122346,-117.688944

85,"Oklahoma City, OK",35.4675602,-97.5164276

86,"Calimesa, CA",34.0039039,-117.0619755

87,"Gastonia, NC",35.262082,-81.18730049999999

88,"Anchorage, AK",61.2180556,-149.9002778

89,"New City, NY",41.1475954,-73.989306

90,"Orange County, FL",28.4844995,-81.2518833

91,"Nocona, TX",33.7867684,-97.7258626

92,"Smyrna, ME"

93,"Dallas, TX",32.7766642,-96.79698789999999

94,"Pasco, WA",46.2305049,-119.0922316

95,"Whitehaven, TN",35.0353049,-90.04185969999999

96,"New Castle, CO",39.5727585,-107.5364443

97,"San Jose, CA",37.3382082,-121.8863286

98,"Dadeville, AL",32.831238,-85.76356919999999

99,"San Bernardino, CA",34.1083449,-117.2897652

100,"Kansas City, KS"

101,"Reading, PA",40.3356483,-75.9268747

102,"McLemoresville, TN",35.987286,-88.5745001

103,"San Manuel, AZ",32.5997933,-110.6309289

104,"Essex, MD",39.30927430000001,-76.47496199999999

105,"Laredo, TX",27.5035613,-99.5075519

106,"Miami Gardens, FL",25.9420377,-80.2456045

107,"Iuka, MS",34.8117565,-88.19004149999999

108,"Colton, OR",45.1721192,-122.4374803

109,"Marana, AZ",32.436381,-111.2224422

110,"Boise, ID",43.6150186,-116.2023137

111,"Provo, UT",40.2338438,-111.6585337

112,"Gaston County, NC",35.2895651,-81.20781640000001

113,"Springfield, MO",37.2089572,-93.29229889999999

114,"Eaton Rapids Township, MI",42.5681472,-84.75244819999999

115,"Tewksbury, MA",42.6106478,-71.23422479999999

116,"Del Rio, TX",29.3708857,-100.8958674

117,"Charlotte, NC",35.2270869,-80.8431267

118,"Euless, TX",32.8370727,-97.08195409999999

119,"Homewood, AL",33.4717732,-86.80082279999999

120,"Birmingham, AL",33.5185892,-86.8103567

121,"Ruidoso, NM",33.3672525,-105.6588485

122,"Palm Bay, FL",28.0344621,-80.5886646

123,"Allentown, PA",40.6022939,-75.4714098

124,"Denham Springs, LA",30.48685639999999,-90.95621249999999

125,"Powder Springs, GA",33.8595491,-84.683824

126,"Clarkesville, GA",34.6125971,-83.5248933

127,"Millbrook, AL",32.4798575,-86.36191629999999

128,"Green Bay, WI",44.5133188,-88.0132958

129,"Las Vegas, NV",36.1699412,-115.1398296

130,"Terre Haute, IN",39.4667034,-87.41390919999999

131,"Lakeland, FL",28.0394654,-81.9498042

132,"Gulfport, MS",30.3674198,-89.0928155

133,"Sylvester, GA",31.5307349,-83.8354542

134,"Santa Ana, CA",33.7454725,-117.867653

135,"Pelzer, SC",34.6423372,-82.4559598

136,"Roxand Township, MI",42.729993,-84.87763919999999

137,"St Louis, MO",38.6270025,-90.19940419999999

138,"Tucson, AZ",32.2226066,-110.9747108

139,"Columbia, MO",38.9517053,-92.3340724

140,"Tarboro, NC"

141,"La Paz County, AZ",34.0061091,-113.9536466

142,"Barton, MS",34.9639824,-89.68925019999999

143,"Joilet, IL",41.525031,-88.0817251

144,"Salisbury, MD",38.3606736,-75.5993692

145,"Deltona, FL",28.9005446,-81.26367379999999

146,"Milwaukee, WI",43.0389025,-87.9064736

147,"Burbank, CA",34.1808392,-118.3089661

148,"Lincoln, NE",40.813616,-96.7025955

149,"Putnam Hall, FL",29.73663329999999,-81.95926349999999

150,"Madison, WI",43.0730517,-89.4012302

151,"Claymont, DE",39.8006685,-75.4596404

152,"Anaheim, CA",33.8365932,-117.9143012

153,"Brevard, NC",35.2334472,-82.7342919

154,"Dinosaur, CO",40.243578,-109.0145613

155,"Cocoa, FL",28.3861159,-80.7419984

156,"Atlanta, GA",33.7489954,-84.3879824

157,"Baton Rouge, LA",30.4514677,-91.18714659999999

158,"Port Wentworth, GA",32.149092,-81.163168

159,"Ontario, CA",34.0633443,-117.6508876

160,"Cleveland, OH",41.49932,-81.6943605

161,"Kingman, AZ",35.189443,-114.0530065

162,"Bay Minette, AL",30.8829628,-87.7730474

163,"Hoover, AL",33.4053867,-86.8113781

164,"Elkton, MD",39.60677889999999,-75.83327179999999

165,"Washington, DC",38.9071923,-77.0368707

166,"Kansas City, MO",39.0997265,-94.5785667

167,"Fontana, CA",34.0922335,-117.435048

168,"Walnut Creek, CA",37.9100783,-122.0651819

169,"Napa, CA",38.5024689,-122.2653887

170,"San Antonio, TX",29.4241219,-98.49362819999999

171,"Follansbee, WV",40.3275693,-80.5959065

172,"Kenosha, WI",42.5847425,-87.82118539999999

173,"Ruth, MS",31.3815627,-90.3164819

174,"Onalaska, TX",30.805746,-95.1163261

175,"Sacramento, CA",38.5815719,-121.4943996

176,"Medford, OR"

177,"Dublin, NC"

178,"Bakersfield, CA",35.3732921,-119.0187125

179,"Glendale, AZ"

180,"Jacksonville, FL",30.3321838,-81.65565099999999

181,"Sumas, WA",49.0001217,-122.2648752

182,"Lawrence County, AL",34.567428,-87.30161319999999

183,"Middleton, ID",43.7068281,-116.6201357

184,"Red Valley, AZ",36.6039938,-109.0603825

185,"Coal County, OK",34.568577,-96.2800864

186,"Clarendon, NY",43.193393,-78.06473869999999

187,"Harmony, IN"

188,"Cottonwood, AZ",34.7391876,-112.0098791

189,"Vallejo, CA",38.1040864,-122.2566367

190,"Portland, OR",45.5051064,-122.6750261

191,"Islip, NY"

192,"Santa Clara, CA",37.3541079,-121.9552356

193,"Fond du Lac, WI",43.7730448,-88.4470508

194,"Portsmouth, VA",36.8354258,-76.2982742

195,"Smyrna, GA",33.8839926,-84.51437609999999

196,"Johnsonville, SC",33.8179432,-79.4492228

197,"South Los Angeles, CA",33.9891116,-118.2914872

198,"Gardner, KS",38.8108408,-94.9271868

199,"Wilmington, CA",33.7857948,-118.2643567

200,"Encinitas, CA",33.0369867,-117.2919818

201,"Fort Pierce, FL",27.4467056,-80.3256056

202,"Webster, MA",42.05009099999999,-71.88006279999999

203,"Oxnard, CA",34.1975048,-119.1770516

204,"Fort Ashby, WV",39.5031465,-78.76862969999999

205,"Boston, MA",42.3600825,-71.0588801

206,"Jasper, OH",39.05007,-83.05656789999999

207,"Elizabethtown, KY",37.7030646,-85.8649408

208,"Eugene, OR",44.0520691,-123.0867536

209,"Boulder City, NV",35.9782216,-114.8345117

210,"Carollwood, FL",28.0544223,-82.5131717

211,"Baytown, TX",29.7355047,-94.97742740000001

212,"Fort Meade, MD",39.10426349999999,-76.73423989999999

213,"Hawthorne, CA",33.9164032,-118.3525748

214,"Hamilton, NJ",40.2115109,-74.6796651

215,"Rock Island, IL",41.5094771,-90.5787476

216,"Metropolis, IL",37.1511655,-88.73199790000001

217,"Tulsa, OK",36.1539816,-95.99277500000001

218,"Pineville, LA",31.3224044,-92.4343035

219,"Winchester, VA"

220,"Zion, IL",42.4461322,-87.83285049999999

221,"North Charleston, SC",32.8771106,-80.0130514

222,"Orange, CA",33.7879139,-117.8531007

223,"Edgewood, NM",35.0614358,-106.1914141

224,"Tehachapi, CA",35.1321877,-118.4489739

225,"Harvey, LA",29.9035387,-90.0772944

226,"Jefferson County, ID",43.7640903,-112.2493671

227,"Pottawatomie County, OK",35.275439,-97.0068393

228,"Valdosta, GA",30.8327022,-83.2784851

229,"Sunnyvale, CA",37.36883,-122.0363496

230,"Kellyville, OK",35.9436968,-96.2136136

231,"Navarre, FL",30.4109342,-86.91232169999999

232,"Monon, IN",40.8678171,-86.8789044

233,"Straban Township, PA",39.8716058,-77.1735312

234,"Boiling Springs, SC",35.046508,-81.9817726

235,"Corning, CA",39.9276572,-122.1791556

236,"Topeka, KS",39.0473451,-95.67515759999999

237,"Sand Springs, OK",36.1398102,-96.108891

238,"Salemburg, NC",35.0154469,-78.5030622

239,"Alton, IL",38.8906038,-90.1842764

240,"DeSoto, TX",32.5896998,-96.8570738

241,"Jonesboro, AR",35.84229670000001,-90.704279

242,"Miami, FL",25.7616798,-80.1917902

243,"Spartanburg, SC",34.9495672,-81.9320482

244,"Cañon City, CO",38.4494063,-105.2253316

245,"Montclair, CA",34.0775104,-117.6897776

246,"Shafter, CA",35.5005139,-119.2717761

247,"Chicago, IL",41.8781136,-87.6297982

248,"Jennings, MO",38.7192175,-90.26039030000001

249,"Panama City, FL",30.1588129,-85.6602058

250,"Wilmore, KY"

251,"Sidney, NE"

252,"Mission, TX",26.2159066,-98.32529319999999

253,"Trenton, NJ",40.2205824,-74.759717

254,"Lakewood, WA",47.1717649,-122.518458

255,"Irmo, SC",34.0859829,-81.1831513

256,"Bisbee, AZ",31.4481547,-109.9284084

257,"Queens, NY",40.7282239,-73.7948516

258,"Eldorado Springs, CO",39.9324862,-105.2769348

259,"Sylmar, CA",34.3058279,-118.4571974

260,"Rufe, OK",34.1237158,-95.1441197

261,"Long Beach, CA",33.7700504,-118.1937395

262,"Windsor, CA",38.5471327,-122.8163802

263,"Miami, OK",36.8745146,-94.8774554

264,"Trinidad, CO",37.1694632,-104.5005407

265,"Victoria, TX",28.8052674,-97.0035982

266,"New York, NY",40.7127753,-74.0059728

267,"Clermont, FL",28.5494447,-81.77285429999999

268,"Bunch, OK",35.6826766,-94.7608801

269,"Kings County, CA"

270,"Fountain Valley, CA",33.7090212,-117.9544069

271,"Detroit, MI",42.331427,-83.0457538

272,"Mansfield, OH",40.75839,-82.5154471

273,"Marion, IL"

274,"Chickasha, OK",35.052565,-97.93643259999999

275,"Mesa, AZ",33.4151843,-111.8314724

276,"Elk Grove, CA",38.4087993,-121.3716178

277,"Emporia, VA",36.6859829,-77.5424809

278,"Nashville, TN",36.1626638,-86.7816016

279,"San Diego, CA",32.715738,-117.1610838

280,"Smyrna, DE",39.2998339,-75.6046494

281,"Roosevelt, UT",40.299403,-109.9887605

282,"Garland, TX",32.912624,-96.63888329999999

283,"Chavies, KY",37.3478702,-83.3562912

284,"Kennewick, WA",46.2086683,-119.119948

285,"Venice, CA",33.9850469,-118.4694832

286,"South El Monte, CA",34.0519548,-118.0467339

287,"Pulaski, VA",37.0478982,-80.7797935

288,"Wake Forest, NC",35.9798734,-78.50972279999999

289,"Lawrenceville, GA",33.9562149,-83.9879625

290,"Beacon, NY",41.5048158,-73.9695832

291,"Cerritos, CA",33.8583483,-118.0647871

292,"Kearny, AZ",33.0570085,-110.9106656

293,"Constantia, NY",43.2644105,-75.94632399999999

294,"Fridley, MN",45.0860765,-93.2632821

295,"Tacoma, WA",47.2528768,-122.4442906

296,"Landover, MD",38.9340002,-76.8966397

297,"St. Augustine, FL",29.9012437,-81.31243409999999

298,"Honolulu, HI",21.3069444,-157.8583333

299,"Rancho Santa Margarita, CA",33.640171,-117.602832

300,"Portage, MI",42.2011538,-85.5800022

301,"Rockford, IL",42.2711311,-89.0939952

302,"Harvey, IL",41.6100344,-87.6467131

303,"St. Petersburg, FL",27.7676008,-82.64029149999999

304,"Arlington, VA",38.8799697,-77.1067698

305,"Cabot, AR",34.974532,-92.0165336

306,"Grand Junction, CO",39.0638705,-108.5506486

307,"Lancaster, PA",40.0466571,-76.17837390000001

308,"Green, OH",40.9458898,-81.4831714

309,"Owensboro, KY",37.7719074,-87.1111676

310,"Gillette, WY",44.2910915,-105.5022205

311,"Ft. Lauderdale, FL"

312,"Hackensack, NJ",40.8859325,-74.0434736

313,"Charleston, SC",32.7764749,-79.93105120000001

314,"Somerset, PA",40.008411,-79.0780831

315,"Sedalia, MO",38.7044609,-93.2282613

316,"Eagar, AZ",34.1111581,-109.291475

317,"Huntsville, AL",34.7303688,-86.5861037

318,"Snohomish, WA",47.91287560000001,-122.0981847

319,"Bossier City, LA",32.5159852,-93.7321228

320,"Ideal Beach, NJ",40.4447818,-74.11188349999999

321,"Edmond, OK",35.6528323,-97.47809540000002

322,"Rockville, GA",33.3276362,-83.2187677

323,"Alpine, CA",32.8350521,-116.7664109

324,"Lancaster, SC",34.7204257,-80.7709014

325,"Northglenn, CO",39.8961821,-104.9811468

326,"Carrollton, GA",33.5801103,-85.0766113

327,"Trenton, MI",42.1394858,-83.1782587

328,"Lyndhurst, NJ",40.81201710000001,-74.1243063

329,"Okmulgee County, OK",35.6795873,-95.9832577

330,"Wilderville, OR",42.382338,-123.4670077

331,"Palestine, TX",31.7621153,-95.6307891

332,"Greece, NY",43.2097837,-77.6930602

333,"Roslindale, MA",42.2832142,-71.1270268

334,"Azle, TX",32.8951262,-97.5458565

335,"Delano, CA",35.7688425,-119.2470536

336,"Los Lunas, NM",34.806166,-106.7333599

337,"Ellis County, TX",32.2619765,-96.83509989999999

338,"Fuqua, TX",30.4471514,-94.73631519999999

339,"Byram, NJ"

340,"Santa Maria, CA",34.9530337,-120.4357191

341,"Morgantown, WV",39.629526,-79.95589679999999

342,"Oakland, CA",37.8043514,-122.2711639

343,"North Port, FL",27.044224,-82.2359254

344,"Watsonsville, CA",36.910231,-121.7568946

345,"Midland, TX",31.9973456,-102.0779146

346,"Strasburg, CO",39.7383163,-104.3232924

347,"Melbourne, FL",28.0836269,-80.60810889999999

348,"Woodland, WA",45.9045591,-122.7439912

349,"Beech Grove, IN",39.7219884,-86.0899847

350,"Sun City, AZ",33.5975393,-112.2718239

351,"Findlay, OH",41.04422,-83.6499321

352,"Tomball, TX",30.0971621,-95.6160549

353,"Cincinnati, OH",39.1031182,-84.5120196

354,"Bronx, NY",40.8447819,-73.8648268

355,"Pompano Beach, FL",26.2378597,-80.1247667

356,"Columbia, TN",35.6150716,-87.0352831

357,"Bexar County, TX",29.4200763,-98.5721016

358,"Kokomo, IN",40.486427,-86.13360329999999

359,"Fort Wayne, IN",41.079273,-85.1393513

360,"Louisville, KY",38.2526647,-85.7584557

361,"Hutchins, TX",32.6492999,-96.7130521

362,"South Lake Tahoe, CA",38.939926,-119.9771868

363,"Visalia, CA",36.3302284,-119.2920585

364,"Wood Lake, ND",47.8805328,-98.8208889

365,"Clanton, AL",32.8387371,-86.6294262

366,"Hobbs, NM",32.7026116,-103.1360403

367,"Coney Island, NY",40.5755438,-73.9707016

368,"Greeley, CO",40.4233142,-104.7091322

369,"Azusa, CA",34.1336186,-117.9075627

370,"Ronda, NC",36.2184669,-80.9411858

371,"Citrus Heights, CA",38.7071247,-121.2810611

372,"Augusta, GA",33.4734978,-82.0105148

373,"Pittsburgh, PA",40.44062479999999,-79.9958864

374,"Hutchinson, KS",38.0608445,-97.92977429999999

375,"Weatherford, TX",32.7592955,-97.7972544

376,"York County, VA",37.2103925,-76.3868797

377,"Owings Mills, MD",39.4195499,-76.7802528

378,"Fresno, CA",36.7377981,-119.7871247

379,"Malone, NY",44.8486596,-74.29489830000001

380,"Tahlequah, OK",35.91537,-94.969956

381,"Edinburg, NY",43.2217388,-74.1040191

382,"Franklin, NC",35.1823171,-83.3815429

383,"McMinnville, OR",45.21011619999999,-123.1987163

384,"Josephine County, OR",42.3447572,-123.4568737

385,"Brockton, MA",42.0834335,-71.0183787

386,"Meadow Bridge, WV",37.85900609999999,-80.8542568

387,"West Covina, CA",34.0686208,-117.9389526

388,"Lancaster, CA",34.6867846,-118.1541632

389,"Camden, NJ",39.9259463,-75.1196199

390,"Miami Beach, FL",25.790654,-80.1300455

391,"Morristown, TN",36.2139814,-83.29489219999999

392,"Newport News, VA",37.0870821,-76.4730122

393,"Henderson, NV",36.0395247,-114.9817213

394,"Pleasanton, CA",37.6604484,-121.8757968

395,"Hawaiian Gardens, CA",33.8314045,-118.0728424

396,"Bath, NH",44.1670079,-71.96620089999999

397,"Atwater, CA",37.3477174,-120.609084

398,"Lakewood, CA",33.8536269,-118.1339563

399,"Edinburg, TX",26.3017374,-98.1633432

400,"Atlantic City, NJ",39.3642834,-74.4229266

401,"Sugar Creek, MO",39.1097268,-94.4446742

402,"Beaverton, OR",45.4888761,-122.8013771

403,"Ashe County, NC",36.4339674,-81.47183869999999

404,"Parowan, UT",37.8421975,-112.8279996

405,"Boulder Creek, CA",37.12605780000001,-122.1221869

406,"Covington, GA",33.5967815,-83.8601827

407,"Olivehurst, CA"

408,"Plantation, FL",26.1275862,-80.23310359999999

409,"River Forest, IL",41.8939617,-87.81984779999999

410,"Casper, WY",42.8500769,-106.3251749

411,"Stone Mountain, GA",33.8081608,-84.17019599999999

412,"Dunsmuir, CA",41.2082089,-122.2719529

413,"Lynn, MA",42.46676300000001,-70.9494938

414,"Mascotte, FL",28.5783313,-81.8867451

415,"Southington, OH",41.30838929999999,-80.955924

416,"Marion, MI",44.1025148,-85.14698349999999

417,"Moreno Valley, CA",33.9424658,-117.2296717

418,"Wauwatosa, WI",43.0494572,-88.0075875

419,"Homestead, FL",25.4687224,-80.4775569

420,"Chattanooga, TN",35.0456297,-85.3096801

421,"Cheyenne, WY",41.1399814,-104.8202462

422,"Opp, AL",31.2826685,-86.2555067

423,"Seattle, WA",47.6062095,-122.3320708

424,"Needles, CA",34.8480597,-114.6141315

425,"Brownsville, TX",25.9017472,-97.4974838

426,"Fort Collins, CO"

427,"Colby, KS",39.3958369,-101.0523773

428,"Mt. Auburn, OH",39.1214868,-84.5091102

429,"Winnie, TX",29.8202205,-94.38407769999999

430,"White, GA",34.2828722,-84.7452138

431,"Oakland Park, FL",26.1723065,-80.1319893

432,"Jesup, GA",31.6074365,-81.8853924

433,"Monroe, WI",42.60111939999999,-89.6384532

434,"Philadelphia, PA",39.9525839,-75.1652215

435,"Dayton, OH",39.7589478,-84.1916069

436,"Plymouth, MN",45.0105194,-93.4555093

437,"Myrtle Beach, SC",33.6890603,-78.8866943

438,"Douglas, WY",42.7596897,-105.3822069

439,"Meadow Vista, CA",39.0010079,-121.0218887

440,"Studio City, CA",34.1395597,-118.3870991

441,"Pinnacle, NC",36.3293051,-80.43311159999999

442,"Decatur, GA",33.7748275,-84.2963123

443,"Micanopy, FL",29.504692,-82.2798227

444,"Shreveport, LA",32.5251516,-93.7501789

445,"Seneca, SC",34.6856555,-82.9532036

446,"Houma, LA",29.5957696,-90.71953479999999

447,"Boulder, CO",40.0149856,-105.2705456

448,"Manila, AR",35.8800733,-90.1670393

449,"Las Cruces, NM",32.3199396,-106.7636538

450,"Logan, UT",41.7369803,-111.8338359

451,"Gardnerville Ranchos, NV",38.8882398,-119.7412875

452,"Whittier, CA",33.9791793,-118.032844

453,"Roswell, NM"

454,"Nitro, WV"

455,"Campbelltown, PA",40.2775915,-76.5852462

456,"Powhatan County, VA",37.5643209,-77.88245959999999

457,"Muncie, IN",40.1933767,-85.3863599

458,"San Diego County, CA",32.7157305,-117.1610966

459,"Rantoul, IL",40.3083672,-88.1558785

460,"Greenfield, WI",42.9614039,-88.0125865

461,"Maui, HI",20.7983626,-156.3319253

462,"Richmond, VA",37.5407246,-77.4360481

463,"Antioch, TN",36.0597177,-86.6715948

464,"Elsmere, KY",39.0125608,-84.60466629999999

465,"Arlington, TX",32.735687,-97.10806559999999

466,"Superior, MT",47.19159370000001,-114.8917978

467,"Greenville, NC",35.612661,-77.3663538

468,"Brookshire, TX",29.7860643,-95.95106609999999

469,"Summerville, SC",33.0185039,-80.17564809999999

470,"Spokane, WA",47.6587802,-117.4260465

471,"Ardmore, OK",34.1742611,-97.14362539999999

472,"Pittston, PA",41.3259134,-75.78936039999999

473,"Gilbert, AZ",33.3528264,-111.789027

474,"Sandpoint, ID",48.276577,-116.553465

475,"Waco, TX",31.549333,-97.1466695

476,"Odessa, TX",31.8456816,-102.3676431

477,"Toledo, OH",41.6528052,-83.5378674

478,"Staten Island, NY",40.5795317,-74.1502007

479,"Boerne, TX"

480,"District Heights, MD",38.8576128,-76.8894171

481,"Bolton, CT",41.7689878,-72.4334173

482,"Hanover, IN",38.7142263,-85.4735707

483,"Inyokern, CA",35.6468991,-117.8125674

484,"Carson City, NV",39.1637984,-119.7674034

485,"Kerrville, TX",30.0474332,-99.1403189

486,"Bloomfield Township, MI",42.5793103,-83.2827093

487,"Hunters, WA",48.1171945,-118.2022917

488,"Canton, NC",35.5328838,-82.8373558

489,"Beverly, OH",39.5478509,-81.6395732

490,"Tuscaloosa, AL",33.2098407,-87.56917349999999

491,"Grapeview, WA",47.3352273,-122.8293192

492,"North East, MD",39.6001132,-75.94133269999999

493,"Cohasset, MN",47.2640071,-93.6221657

494,"Troy, NY",42.7284117,-73.69178509999999

495,"King George, VA",38.2664512,-77.18078419999999

496,"Arab, AL",34.31814970000001,-86.4958219

497,"Brick Township, NJ",40.0578384,-74.1371832

498,"Archdale, NC",35.914581,-79.9719831

499,"Santa Fe, NM",35.6869752,-105.937799

500,"West Chester, PA"

501,"Thonotosassa, FL",28.0614065,-82.3023128

502,"Hendersonville, TN",36.3047735,-86.6199957

503,"West Jordan, UT",40.6096698,-111.9391031

504,"Spanish Fork, UT",40.114955,-111.654923

505,"Mount Vernon, NY",40.9125992,-73.8370786

506,"Cushing, OK"

507,"Loveland, CO",40.3977612,-105.0749801

508,"Bluefield, WV",37.2698395,-81.2223195

509,"Twinsburg, OH",41.3125552,-81.4401129

510,"Artesia, NM"

511,"Prescott, AZ",34.5400242,-112.4685025

512,"Mitchell, SD"

513,"French Lick, IN",38.5489431,-86.61999139999999

514,"Weitchpec, CA",41.18772209999999,-123.703994

515,"Springtown, TX",32.9659566,-97.68363839999999

516,"Merrimack, NH",42.8678693,-71.49483219999999

517,"Durham, NC",35.9940329,-78.898619

518,"Virginia Beach, VA",36.8529263,-75.97798499999999

519,"Little Havana, FL",25.7776438,-80.2377078

520,"Fairbanks, AK",64.8377778,-147.7163888

521,"Ashwaubenon, WI",44.4822137,-88.0701033

522,"El Monte, CA"

523,"Potsdam, NY",44.6697805,-74.9813084

524,"Lodi, CA",38.1341477,-121.2722194

525,"Downey, CA",33.9401088,-118.1331593

526,"Chester, PA",39.849557,-75.3557457

527,"Broomfield, CO",39.9205411,-105.0866504

528,"Sylacauga, AL",33.1731716,-86.2516406

529,"West Knox, TN",35.9703599,-83.95518539999999

530,"Wellman, IA",41.4641806,-91.8382273

531,"McAlester, OK",34.9334298,-95.76971309999999

532,"Clute, TX",29.0246906,-95.3988291

533,"Princeton, KY",37.1092162,-87.8819594

534,"Barstow, CA",34.8957957,-117.0172826

535,"Chalmette, LA"

536,"Panorama City, CA",34.227617,-118.442425

537,"Alexandria, LA",31.3112936,-92.4451371

538,"Lead, SD",44.3522065,-103.7651984

539,"Beaverton, MI",43.8822464,-84.48473159999999

540,"Brodhead, KY",37.4042496,-84.41382589999999

541,"Dickson, TN",36.0770048,-87.3877899

542,"Slidell, LA",30.2751945,-89.78117449999999

543,"Washington County, AL",31.3422346,-88.24611829999999

544,"Harrisonburg, VA",38.4495688,-78.8689155

545,"Shelbyville, IN",39.5214373,-85.7769238

546,"Sand City, CA",36.6171819,-121.8482855

547,"Paris, TX",33.6609389,-95.55551299999999

548,"Barberville, FL",29.1872023,-81.420901

549,"Auburndale, FL",28.0652975,-81.7886906

550,"Niceville, FL"

551,"Happy Valley, CA",38.68194,-120.56222

552,"McKinney, TX",33.1983388,-96.6389342

553,"Reisterstown, MD",39.4695489,-76.82942129999999

